danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.793,0.726,1,-5.42,1,0.068,0.0102,0.00108,0.755,0.578,117.98,191997
0.582,0.913,6,-6.517,1,0.0387,0.0288,0.67,0.331,0.715,105.009,283007
0.725,0.755,7,-7.875,1,0.231,0.235,0.00822,0.311,0.54,113.879,238418
0.644,0.819,4,-3.505,0,0.0479,0.0165,0.0028,0.126,0.383,128.129,184697
0.551,0.591,6,-8.404,0,0.12,0.00549,6.55E-06,0.0416,0.474,201.799,236947
0.617,0.803,2,-5.619,1,0.155,0.0188,0.00136,0.183,0.249,126.249,197147
0.64,0.477,8,-9.193,1,0.0479,0.369,0.000411,0.111,0.163,117.005,267973
0.514,0.686,10,-4.991,0,0.207,0.0104,0,0.273,0.524,81.328,250521
0.539,0.528,11,-8.113,0,0.252,0.0108,0,0.117,0.252,190.169,228640
0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191
0.444,0.287,5,-10.631,0,0.0375,0.849,2.82E-06,0.161,0.246,124.027,257380
0.466,0.548,5,-9.362,0,0.118,0.42,1.01E-06,0.113,0.423,89.815,307151
0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,177922
0.543,0.394,8,-9.637,1,0.0864,0.695,0.000239,0.108,0.118,137.811,314075
0.444,0.0924,0,-15.605,1,0.0366,0.784,0,0.304,0.219,108.917,248808
0.513,0.131,0,-12.787,1,0.467,0.983,0.00414,0.12,0.814,105.808,66786
0.572,0.209,8,-10.413,1,0.0313,0.765,0,0.356,0.446,80.069,249668
0.293,0.255,4,-11.155,0,0.0416,0.975,0.000248,0.101,0.363,170.565,334570
0.702,0.447,8,-10.266,1,0.13,0.902,2.12E-06,0.0958,0.354,75.437,223846
0.842,0.498,1,-6.838,0,0.505,0.0747,0,0.123,0.32,150.933,179507
0.588,0.702,11,-4.271,1,0.0496,0.104,0,0.089,0.429,124.909,203686
0.623,0.651,4,-6.988,0,0.345,0.305,0,0.101,0.296,82.078,156560
0.679,0.508,6,-7.293,0,0.288,0.0772,0.00122,0.101,0.639,201.888,218620
0.735,0.652,3,-8.215,0,0.049,0.0239,0.0881,0.0693,0.22,118.026,230860
0.674,0.647,5,-6.105,1,0.0474,0.000395,0.00203,0.0696,0.287,124.048,208138
0.793,0.567,2,-7.604,1,0.0813,0.0687,0,0.0663,0.813,108.007,188889
0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747
0.627,0.837,1,-7.162,1,0.36,0.058,0.000567,0.328,0.504,105.105,184571
0.851,0.614,5,-6.668,0,0.1,0.046,0,0.0716,0.429,107.971,342720
0.712,0.775,7,-5.452,0,0.298,0.0441,0,0.185,0.508,94.928,234988
0.507,0.72,10,-6.968,0,0.0559,0.218,0.624,0.11,0.163,96.037,183600
0.398,0.92,2,-3.267,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,202627
0.697,0.592,7,-8.476,0,0.174,0.104,3.54E-05,0.421,0.37,144.124,229966
0.699,0.67,1,-6.219,1,0.0347,0.0147,0.22,0.356,0.556,111.988,281407
0.643,0.84,7,-3.423,1,0.031,0.00212,0,0.391,0.356,105.027,205812
0.522,0.834,10,-2.752,1,0.0347,0.0681,0,0.126,0.346,100.005,202778
0.619,0.805,7,-6.643,1,0.034,0.0223,0.000586,0.0838,0.45,101.989,220747
0.501,0.648,9,-7.173,1,0.0696,0.028,1.26E-05,0.153,0.191,163.834,225200
0.433,0.863,4,-4.452,1,0.0296,0.00148,0.00107,0.351,0.54,82.998,240253
0.747,0.717,2,-6.571,0,0.0431,0.0837,2.01E-06,0.122,0.739,105.036,208000
0.689,0.338,11,-7.634,0,0.0629,0.349,5.70E-05,0.0649,0.568,128.012,320654
0.683,0.747,8,-4.82,1,0.0335,0.0335,0.00273,0.11,0.356,107.02,193488
0.515,0.821,0,-2.333,1,0.0309,0.00794,0,0.0787,0.425,86.994,205173
0.628,0.877,10,-3.016,0,0.041,0.00189,0,0.228,0.199,142.034,228169
0.56,0.342,9,-11.07,1,0.0326,0.864,0.00164,0.0964,0.293,153.655,312287
0.384,0.577,0,-5.835,1,0.05,0.267,0.000426,0.0761,0.636,78.236,232760
0.773,0.518,11,-8.188,1,0.145,0.117,0.0136,0.611,0.642,104.024,246952
0.628,0.681,9,-4.875,0,0.0545,0.00305,6.52E-06,0.675,0.35,104.997,197900
0.457,0.259,8,-12.348,1,0.25,0.813,0.000191,0.0795,0.099,80.681,293967
0.57,0.797,6,-2.954,1,0.0609,0.00476,0.00833,0.11,0.212,149.926,239711
0.602,0.807,5,-4.577,1,0.0545,0.0186,0,0.148,0.424,96.044,189338
0.373,0.63,7,-5.131,1,0.0461,0.0552,0,0.107,0.352,115.942,202200
0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,237707
0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,241875
0.886,0.525,8,-7.39,1,0.131,0.236,0,0.057,0.708,145.99,225205
0.592,0.701,1,-5.879,0,0.0292,0.276,0.000103,0.0882,0.509,146.032,315603
0.666,0.948,10,-2.776,1,0.0638,0.137,0,0.192,0.523,100.996,211931
0.727,0.364,4,-10.103,0,0.433,0.422,0,0.101,0.355,90.029,215955
0.745,0.669,9,-3.613,1,0.129,0.522,0,0.154,0.699,143.164,181154
0.545,0.784,5,-5.407,0,0.0391,0.154,0,0.273,0.641,139.97,178367
0.709,0.542,2,-9.056,1,0.0381,0.184,0.0005,0.0852,0.474,114.955,236304
0.281,0.654,9,-7.765,0,0.0359,0.268,0.000478,0.0631,0.549,172.009,206613
0.438,0.617,7,-8.963,1,0.0467,0.0767,1.66E-05,0.219,0.392,119.854,229990
0.511,0.951,8,-3.162,0,0.408,0.00702,0.000494,0.355,0.214,144.833,268966
0.618,0.366,7,-6.725,1,0.0397,0.000238,0.0212,0.122,0.149,93.949,220237
0.4,0.564,10,-7.444,1,0.0523,0.693,0,0.0863,0.483,99.269,211240
0.793,0.722,1,-3.928,0,0.0383,0.000601,0.00287,0.0914,0.644,120.012,181000
0.555,0.813,0,-5.792,1,0.033,0.0201,0,0.165,0.435,125.034,213120
0.488,0.715,8,-4.587,1,0.06,0.0202,0,0.1,0.361,95.996,202794
0.658,0.634,6,-6.256,1,0.0373,0.0929,0.00403,0.108,0.653,112.053,230364
0.616,0.848,8,-3.021,1,0.202,0.866,0,0.108,0.519,78.27,196947
0.529,0.739,7,-2.62,0,0.0301,0.233,0.000815,0.112,0.183,141.889,211690
0.693,0.678,1,-7.741,1,0.139,0.489,6.05E-05,0.0453,0.555,105.091,211005
0.607,0.952,0,-2.514,0,0.0451,0.00117,0.262,0.318,0.246,128.006,222363
0.434,0.725,11,-7.075,0,0.098,0.0103,1.06E-06,0.329,0.253,174.091,227773
0.83,0.703,6,-5.74,1,0.0887,0.0786,0.000113,0.0624,0.779,123.006,256808
0.558,0.647,6,-5.851,1,0.0638,0.603,0,0.0739,0.266,124.01,281866
0.583,0.723,6,-3.888,0,0.0434,0.128,0,0.323,0.351,128.138,217499
0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,183093
0.8,0.505,0,-6.54,1,0.115,0.0206,2.05E-05,0.198,0.179,114.972,128418
0.861,0.33,6,-7.194,1,0.0526,0.627,1.93E-06,0.14,0.718,95.016,216000
0.381,0.668,1,-4.328,0,0.0326,0.00457,0,0.0877,0.104,75.004,201600
0.742,0.561,6,-7.017,1,0.139,0.566,0.000135,0.641,0.55,134.01,326427
0.795,0.642,8,-4.089,1,0.0425,0.0266,1.20E-05,0.0805,0.608,115.009,177596
0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,305350
0.667,0.796,1,-4.653,1,0.031,0.0173,0.000471,0.116,0.666,88.479,206067
0.604,0.907,11,-5.526,1,0.0699,0.0103,0,0.102,0.499,145.998,225347
0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837
0.819,0.913,4,-3.059,0,0.0427,0.0935,3.72E-05,0.161,0.536,119.989,219160
0.614,0.591,5,-6.919,0,0.0651,0.527,0,0.111,0.481,120.04,287907
0.623,0.656,0,-5.608,0,0.0416,0.0561,0,0.0855,0.366,95.878,220291
0.662,0.837,8,-5.015,1,0.0582,0.0623,0,0.0931,0.613,136.998,187013
0.574,0.944,8,-1.026,1,0.0499,0.0232,8.10E-05,0.274,0.264,129.908,214615
0.608,0.767,8,-4.988,1,0.0451,0.32,2.10E-06,0.178,0.61,85.982,180667
0.521,0.47,3,-8.988,0,0.125,0.21,0.00227,0.218,0.628,193.948,161853
0.66,0.625,8,-7.123,0,0.0689,0.114,0.000233,0.172,0.283,100.025,197330
0.6,0.619,9,-9.709,0,0.202,0.36,4.31E-05,0.106,0.308,103.908,271246
0.385,0.473,8,-8.656,0,0.0519,0.575,2.88E-05,0.13,0.0575,143.614,291098
0.598,0.693,8,-8.273,1,0.0753,0.204,0.121,0.102,0.181,144.941,210207
0.682,0.592,7,-7.033,1,0.281,0.169,5.49E-06,0.136,0.5,186.041,230467
0.83,0.374,9,-9.875,0,0.0481,0.0331,0.34,0.0931,0.59,109.963,194783
0.716,0.752,5,-4.469,0,0.034,0.0705,2.89E-05,0.0789,0.368,127.974,195467
0.707,0.883,0,-4.281,1,0.0602,0.0707,0,0.23,0.541,106.031,167038
0.593,0.751,4,-9.414,0,0.918,0.707,0,0.356,0.485,114.907,230632
0.775,0.559,8,-5.89,1,0.0417,0.081,0,0.219,0.408,100.042,161120
0.711,0.714,7,-4.714,0,0.0374,0.183,0.0287,0.122,0.389,104.912,188849
0.7,0.821,8,-4.338,1,0.0444,0.115,0,0.0796,0.608,94.952,247520
0.552,0.618,5,-6.757,0,0.32,0.42,0,0.109,0.399,132.765,194586
0.67,0.8,4,-5.933,0,0.297,0.151,3.47E-06,0.613,0.268,95.693,291667
0.554,0.528,9,-6.912,1,0.0501,0.00664,0.0817,0.211,0.44,149.86,273918
0.646,0.728,6,-13.836,0,0.0412,0.079,0.00526,0.124,0.801,126.695,180747
0.669,0.832,0,-5.72,1,0.0682,0.0106,0,0.0968,0.7,113.035,237547
0.704,0.613,1,-7.738,0,0.0435,0.387,0.702,0.116,0.484,116.032,174640
0.573,0.733,4,-5.799,0,0.0269,0.0106,0.00069,0.121,0.304,107.975,229827
0.474,0.749,10,-5.113,0,0.0363,0.00645,7.41E-05,0.0642,0.1,121.969,354286
0.715,0.641,0,-7.008,1,0.0391,0.0827,0.125,0.122,0.222,115.014,268040
0.676,0.839,2,-6.231,1,0.0814,0.0385,0,0.256,0.814,160.027,173250
0.626,0.389,5,-10.179,0,0.0413,0.174,0.683,0.102,0.372,182.092,448583
0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90,194080
0.43,0.537,0,-12.202,1,0.0948,0.928,0.0646,0.084,0.113,76.191,232000
0.26,0.432,9,-10.198,0,0.0353,0.171,0.00765,0.239,0.267,164.154,256080
0.485,0.463,7,-11.059,0,0.0524,0.549,0.00106,0.116,0.383,98.047,200733
0.694,0.608,4,-13.32,0,0.034,0.0146,0.192,0.1,0.271,123.998,245347
0.85,0.351,10,-5.536,1,0.0517,0.0263,0.0037,0.0748,0.412,138.045,264373
0.542,0.371,2,-8.329,0,0.0326,0.73,0,0.116,0.214,130.155,212013
0.331,0.34,9,-10.106,0,0.0383,0.639,0,0.11,0.111,95.011,289120
0.6,0.815,1,-5.273,1,0.0867,0.0247,1.37E-06,0.722,0.566,150.047,204680
0.404,0.702,7,-8.789,1,0.4,0.12,1.41E-05,0.0784,0.543,175.753,232240
0.471,0.592,6,-6.685,0,0.0308,0.0345,0.000222,0.207,0.219,75.939,190080
0.604,0.549,1,-5.554,0,0.248,0.0684,5.15E-05,0.356,0.444,131.544,141420
0.847,0.373,8,-11.137,1,0.0476,0.0373,0.0228,0.0874,0.145,102,175440
0.719,0.615,6,-5.972,1,0.045,0.408,0.000147,0.235,0.465,96.988,250973
0.553,0.811,4,-5.832,1,0.111,0.0449,0,0.101,0.629,104.988,254572
0.313,0.911,4,-5.261,0,0.0464,0.0164,1.32E-05,0.314,0.561,74.819,155169
0.691,0.841,10,-4.832,0,0.0633,0.0275,0.000252,0.232,0.403,100.045,183200
0.264,0.205,10,-10.527,1,0.031,0.922,6.89E-05,0.0851,0.105,84.24,225505
0.597,0.65,10,-7.213,1,0.158,0.464,0,0.121,0.732,78.52,218987
0.706,0.674,9,-6.977,1,0.0337,0.11,0.000626,0.0784,0.545,113.956,207307
0.458,0.757,8,-8.404,0,0.487,0.222,5.90E-06,0.161,0.618,183.978,147500
0.518,0.126,10,-12.102,1,0.0431,0.942,0,0.105,0.166,75.991,143707
0.823,0.411,0,-7.061,1,0.0557,0.409,0.00135,0.649,0.397,90.997,257547
0.31,0.101,8,-13.796,0,0.0697,0.953,0,0.0955,0.0778,65.119,276747
0.199,0.347,4,-8.739,1,0.0294,0.127,0,0.123,0.194,175.175,236400
0.827,0.477,0,-5.025,1,0.254,0.101,4.15E-05,0.0908,0.599,119.807,235493
0.443,0.608,3,-10.537,0,0.161,0.257,0.00205,0.13,0.807,142.406,222413
0.596,0.905,8,-3.456,0,0.0515,0.0743,0.00168,0.128,0.692,144.981,223469
0.828,0.607,1,-6.241,1,0.0432,0.0769,0.000683,0.108,0.409,101.012,275560
0.65,0.776,6,-5.059,1,0.139,0.138,0.00417,0.27,0.772,88.89,192155
0.659,0.529,5,-9.246,0,0.0357,0.0242,8.52E-06,0.142,0.41,107.975,236933
0.5,0.98,4,-2.616,0,0.137,0.00875,0.257,0.189,0.285,159.93,241500
0.697,0.794,2,-5.005,1,0.0761,0.0724,0,0.0353,0.379,96.989,186881
0.657,0.739,2,-4.081,1,0.274,0.141,0,0.178,0.543,181.994,202221
0.72,0.56,8,-8.928,1,0.0527,0.00781,4.44E-06,0.0744,0.324,103.067,244806
0.504,0.729,0,-4.91,1,0.0404,0.0947,8.85E-06,0.114,0.563,77.472,290653
0.422,0.644,11,-7.222,1,0.0354,0.253,0.00243,0.0823,0.145,92.973,226813
0.818,0.42,6,-10.504,0,0.397,0.27,0,0.101,0.476,124.845,246720
0.398,0.726,7,-4.048,1,0.0417,0.131,0,0.251,0.427,143.621,204267
0.691,0.821,0,-4.527,1,0.0401,0.136,0.000115,0.092,0.759,104.961,222000
0.784,0.804,4,-5.571,0,0.0401,0.214,0.00249,0.572,0.668,102.455,144379
0.67,0.847,9,-3.723,1,0.043,0.0156,0,0.22,0.613,150.109,158773
0.538,0.721,2,-5.974,1,0.0342,0.19,5.73E-05,0.0723,0.339,141.969,211740
0.597,0.832,1,-5.959,1,0.182,0.229,0.00123,0.585,0.766,104.665,244619
0.715,0.859,5,-5.248,0,0.293,0.217,2.09E-05,0.13,0.592,115.995,240446
0.729,0.894,0,-4.054,1,0.0798,0.0612,0,0.36,0.757,101.053,224320
0.757,0.565,11,-5.895,1,0.0324,0.174,0,0.105,0.682,119.959,180402
0.744,0.918,10,-2.841,0,0.0397,0.0267,0.000127,0.134,0.512,127.967,202253
0.777,0.627,7,-6.142,1,0.0792,0.356,0,0.0956,0.444,100.054,214480
0.701,0.837,1,-5.231,0,0.0558,0.021,0,0.927,0.344,102.019,227057
0.745,0.741,2,-7.212,1,0.184,0.209,0,0.51,0.48,94.002,185487
0.645,0.814,8,-5.934,0,0.0667,0.164,1.64E-06,0.213,0.519,145.036,190345
0.628,0.84,11,-5.336,1,0.0418,0.00883,3.53E-05,0.14,0.455,95.013,206773
0.505,0.837,7,-6.826,1,0.252,0.0818,0,0.257,0.173,142.626,254667
0.674,0.694,2,-4.739,1,0.129,0.223,0,0.183,0.242,137.839,239280
0.464,0.873,2,-3.924,0,0.0721,0.0789,0.0224,0.329,0.414,129.931,220380
0.513,0.684,1,-7.171,1,0.777,0.189,0,0.962,0.708,181.444,334467
0.647,0.812,8,-5.934,0,0.0676,0.161,1.52E-06,0.213,0.529,145.053,190345
0.781,0.57,11,-5.874,0,0.188,0.273,0,0.196,0.858,107.059,193181
0.56,0.32,8,-14.34,1,0.0313,0.505,0.472,0.11,0.107,82.511,329667
0.542,0.903,11,-2.745,1,0.0731,0.166,3.53E-05,0.355,0.39,96.028,211875
0.681,0.891,6,-4.28,1,0.0408,0.000672,1.07E-06,0.0631,0.556,100.008,218025
0.77,0.729,9,-5.775,0,0.0306,0.292,0.000268,0.151,0.841,115.032,236173
0.702,0.914,6,-3.197,0,0.0507,0.0271,5.97E-05,0.259,0.623,121.994,191311
0.55,0.703,3,-6.01,0,0.264,0.156,0,0.0931,0.491,156.503,304000
0.564,0.768,8,-6.431,1,0.0342,0.00262,0,0.324,0.362,144.971,197793
0.463,0.688,9,-8.127,1,0.0438,0.873,0.00456,0.0666,0.2,128.986,329647
0.419,0.655,0,-6.679,1,0.247,0.0571,0,0.0962,0.353,76.835,215297
0.62,0.692,1,-6.423,0,0.103,0.0251,7.54E-05,0.151,0.397,159.062,238560
0.578,0.894,5,-4.591,0,0.16,0.0374,0,0.105,0.43,143.168,227560
0.617,0.589,5,-9.194,0,0.101,0.227,0.62,0.121,0.582,179.933,174601
0.407,0.925,11,-4.155,0,0.0747,0.0113,0.0025,0.192,0.119,151.993,214733
0.749,0.399,8,-7.526,1,0.0393,0.261,0.0126,0.0949,0.816,89.972,302001
0.659,0.729,3,-5.839,0,0.0498,0.146,0.000851,0.0898,0.254,121.989,258827
0.754,0.504,5,-8.236,0,0.198,0.173,0,0.146,0.363,105.949,230519
0.511,0.793,3,-2.208,0,0.311,0.0431,0,0.0501,0.799,81.331,358573
0.548,0.899,3,-4.773,1,0.0458,0.00037,0.000599,0.0854,0.552,118.986,225464
0.683,0.74,1,-5.512,1,0.274,0.0272,0,0.333,0.429,83.857,248520
0.506,0.726,5,-5.964,0,0.0366,0.00308,8.05E-05,0.266,0.266,128.044,204418
0.827,0.66,6,-9.669,1,0.0337,0.508,0.403,0.0756,0.904,113.449,269143
0.449,0.511,1,-5.995,1,0.0419,0.198,0.00946,0.0759,0.221,116.286,272600
0.82,0.901,1,-3.914,1,0.152,0.154,8.44E-05,0.958,0.939,122.001,189898
0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,222041
0.509,0.729,1,-4.773,1,0.0343,0.0732,2.73E-05,0.233,0.196,127.871,221274
0.711,0.663,11,-5.805,1,0.142,0.03,0,0.123,0.214,121.112,251195
0.53,0.768,5,-4.178,1,0.0354,0.127,6.42E-06,0.238,0.432,143.902,260933
0.67,0.843,1,-4.311,1,0.0454,0.0392,0,0.225,0.713,117.01,192040
0.276,0.647,10,-7.64,0,0.0282,0.025,0.0362,0.0999,0.0648,96.091,344307
0.747,0.537,4,-8.452,0,0.0335,0.0774,0.00108,0.0968,0.337,97.016,213582
0.636,0.789,10,-4.905,0,0.0892,0.0834,0.000896,0.391,0.4,128.028,217907
0.561,0.8,8,-4.576,1,0.0324,0.0709,0.000133,0.0934,0.399,96.989,204504
0.763,0.355,2,-8.826,1,0.0518,0.162,0.00552,0.092,0.867,70.007,234925
0.656,0.814,1,-7.229,1,0.269,0.0871,0.000375,0.173,0.526,100.086,211093
0.713,0.695,1,-7.886,0,0.032,0.0181,2.05E-06,0.0703,0.593,122.152,159480
0.61,0.382,5,-9.591,0,0.196,0.161,0.000101,0.126,0.59,74.084,168213
0.646,0.843,2,-7.246,1,0.114,0.329,1.97E-05,0.194,0.729,77.084,96600
0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42E-06,0.0842,0.345,124.156,270847
0.589,0.306,8,-16.09,0,0.0303,0.761,0.72,0.146,0.535,141.923,311408
0.776,0.574,5,-9.882,0,0.0317,0.466,7.83E-05,0.131,0.412,121.03,138843
0.763,0.608,5,-8.1,0,0.035,0.262,2.50E-05,0.12,0.393,121.02,138013
0.813,0.592,7,-7.392,1,0.0585,0.379,1.88E-06,0.125,0.48,109.944,235729
0.764,0.809,10,-4.256,1,0.111,0.125,2.02E-06,0.0678,0.586,105.002,204707
0.827,0.769,7,-4.058,1,0.126,0.209,9.54E-05,0.091,0.491,93.986,164681
0.599,0.432,5,-6.097,1,0.0451,0.62,0.00773,0.105,0.615,106.824,175777
0.465,0.946,9,-4.205,1,0.068,1.77E-05,0.0844,0.134,0.338,133.802,241147
0.699,0.59,8,-4.952,0,0.215,0.326,0,0.108,0.812,144.88,147107
0.816,0.433,6,-6.372,1,0.177,0.0717,1.42E-05,0.12,0.713,129.852,150133
0.486,0.183,7,-16.494,0,0.0379,0.992,0.0308,0.0886,0.075,122.833,347459
0.494,0.443,3,-15.581,1,0.0314,0.926,0.518,0.102,0.149,105.892,333811
0.505,0.964,7,-3.673,1,0.0718,9.97E-05,2.85E-06,0.113,0.571,138.021,229773
0.42,0.111,4,-18.695,1,0.0306,0.977,0.182,0.105,0.102,75.001,169354
0.143,0.311,10,-14.221,1,0.031,0.812,0.36,0.606,0.0892,173.317,260493
0.613,0.275,2,-16.162,0,0.0321,0.982,0.104,0.097,0.201,134.958,236602
0.492,0.504,10,-6.322,1,0.0473,0.238,0,0.153,0.262,152.855,203333
0.793,0.468,11,-10.054,1,0.0408,0.00839,0.0786,0.0689,0.534,96,205602
0.561,0.8,8,-4.576,1,0.0324,0.0709,0.000133,0.0934,0.399,96.989,204504
0.457,0.941,6,-5.174,1,0.0339,0.000136,3.12E-06,0.0896,0.704,154.038,201680
0.71,0.695,0,-7.008,1,0.0405,0.148,1.35E-06,0.132,0.455,120.007,205470
0.751,0.64,2,-9.721,1,0.225,0.114,0,0.0955,0.252,119.98,214015
0.677,0.826,0,-4.88,1,0.0474,0.0139,1.91E-06,0.109,0.167,101.992,199560
0.676,0.903,9,-5.856,1,0.0534,0.0333,1.58E-06,0.281,0.349,119.98,228000
0.717,0.709,10,-5.611,0,0.136,0.0386,0,0.433,0.651,139.414,219133
0.302,0.179,1,-21.092,0,0.0403,0.943,0.666,0.112,0.279,85.477,198029
0.668,0.394,8,-12.811,0,0.0293,0.978,0.0941,0.112,0.457,138.551,239703
0.786,0.872,9,-4.67,0,0.188,0.0378,1.32E-06,0.0267,0.676,118.03,262667
0.742,0.355,2,-15.506,1,0.0814,0.654,0.703,0.384,0.037,120.018,254000
0.411,0.618,4,-4.964,0,0.0469,0.109,0,0.279,0.211,120.734,289309
0.513,0.799,4,-3.299,1,0.037,0.387,0,0.109,0.348,142.004,202000
0.395,0.33,4,-10.924,0,0.0408,0.316,1.89E-05,0.268,0.102,98.813,308006
0.828,0.581,0,-2.659,1,0.0429,0.0423,0.000903,0.109,0.145,133.999,200627
0.777,0.662,7,-8.393,1,0.27,0.536,4.61E-06,0.593,0.634,111.13,201733
0.609,0.887,9,-4.749,0,0.0507,0.0504,4.76E-06,0.09,0.316,97.99,191812
0.768,0.632,0,-3.877,0,0.0252,0.469,0,0.0391,0.788,102.075,212267
0.725,0.996,0,1.135,1,0.0877,0.152,0.0963,0.295,0.355,125.054,215055
0.621,0.633,9,-7.368,1,0.21,0.358,5.40E-06,0.101,0.438,116.206,192414
0.289,0.238,0,-12.244,1,0.0326,0.0421,2.73E-05,0.109,0.187,81.264,282493
0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,0.16,180.979,175517
0.897,0.661,8,-6.2,0,0.27,0.0633,0,0.116,0.193,127.081,334467
0.476,0.592,6,-5.181,0,0.0644,0.394,0,0.15,0.325,81.976,191080
0.592,0.701,10,-4.014,0,0.0858,0.0451,0,0.327,0.282,129.501,280615
0.547,0.853,3,-2.49,0,0.0355,0.2,2.98E-06,0.254,0.723,137.561,219293
0.671,0.71,9,-6.997,0,0.109,0.335,4.76E-06,0.074,0.233,102.022,199179
0.696,0.743,6,-3.838,1,0.0331,0.0778,0,0.0581,0.644,122.978,201254
0.658,0.88,6,-4.582,0,0.0845,0.0154,0,0.235,0.831,90.018,190813
0.506,0.726,5,-5.964,0,0.0366,0.00308,8.05E-05,0.266,0.266,128.044,204418
0.696,0.543,11,-6.164,1,0.0489,0.308,0,0.0939,0.479,107.969,246880
0.836,0.706,1,-4.065,1,0.0497,5.19E-05,0,0.0927,0.0374,120.045,76042
0.732,0.61,6,-6.373,1,0.0834,0.0127,0,0.108,0.893,170.034,224372
0.548,0.511,3,-9.043,1,0.077,0.164,0,0.213,0.193,140.973,183839
0.581,0.922,1,-3.408,0,0.0666,0.024,0,0.202,0.596,118.408,191545
0.641,0.572,9,-7.06,1,0.0323,0.231,0.0131,0.104,0.058,95.018,275554
0.698,0.867,2,-5.033,1,0.0404,0.0546,0.154,0.0744,0.468,125.976,222867
0.791,0.702,0,-5.686,0,0.0389,0.0751,2.96E-05,0.0741,0.46,121.963,193773
0.47,0.47,2,-10.682,0,0.128,0.268,0.0109,0.0931,0.0715,76.406,210293
0.793,0.729,0,-4.77,0,0.0394,0.08,3.10E-05,0.317,0.488,121.972,195547
0.601,0.877,6,-4.547,0,0.132,0.0185,0,0.246,0.855,179.965,191213
0.717,0.614,10,-7.082,0,0.0328,0.13,0.000312,0.169,0.42,123.999,176347
0.681,0.922,5,-3.592,1,0.0779,0.107,0.00167,0.0938,0.566,156.071,190912
0.591,0.804,0,-7.299,1,0.0454,0.327,5.98E-06,0.0818,0.658,111.457,329413
0.418,0.248,3,-9.997,1,0.0451,0.954,4.21E-06,0.108,0.298,130.953,243007
0.743,0.736,2,-4.849,1,0.0628,0.0652,0.0078,0.12,0.605,119.981,184987
0.736,0.541,8,-5.597,1,0.0297,0.415,0,0.11,0.662,94.962,245507
0.762,0.821,9,-4.17,0,0.0389,0.205,0.000419,0.259,0.769,122.999,206960
0.703,0.559,9,-7.875,1,0.0444,0.0538,0,0.0589,0.373,110.043,204510
0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,263213
0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59E-05,0.226,0.466,121.985,195547
0.572,0.797,5,-3.995,0,0.0483,0.064,0,0.105,0.252,135.006,204444
0.627,0.717,8,-5.751,0,0.0376,0.017,0,0.261,0.561,105.05,247427
0.746,0.846,9,-2.432,1,0.048,0.0485,0,0.195,0.403,114.955,174933
0.697,0.785,1,-4.78,0,0.0276,0.00706,2.59E-05,0.378,0.414,122.028,177253
0.424,0.496,5,-6.94,0,0.0414,0.0923,1.05E-05,0.2,0.282,124.915,189733
0.805,0.658,6,-6.137,1,0.0702,0.56,0.0133,0.124,0.305,114.972,218087
0.61,0.808,5,-4.018,0,0.0381,0.499,1.17E-05,0.0897,0.419,122.943,214787
0.705,0.903,3,-4.016,1,0.0282,0.0247,0.00167,0.217,0.472,108.914,191560
0.755,0.527,5,-14.475,1,0.0656,0.0881,0.00653,0.202,0.362,107.729,217500
0.61,0.305,4,-14.037,1,0.053,0.653,0,0.103,0.222,113.818,206975
0.743,0.8,9,-6.037,0,0.0559,0.0296,0.113,0.0715,0.345,117.023,274793
0.766,0.45,8,-8.398,0,0.123,0.0319,0,0.174,0.135,112.908,242312
0.577,0.761,9,-5.388,1,0.0382,0.188,0,0.103,0.366,100.806,197685
0.725,0.669,0,-6.582,1,0.0351,0.0571,0.159,0.107,0.338,125.046,224133
0.722,0.677,11,-10.683,1,0.0413,0.368,1.26E-06,0.074,0.903,108.531,207573
0.522,0.816,4,-3.156,0,0.0643,0.0126,4.19E-06,0.348,0.102,134.103,200597
0.626,0.889,6,-9.456,0,0.053,0.0178,0,0.191,0.499,126.074,270027
0.808,0.873,4,-2.912,0,0.238,0.0418,0,0.0818,0.913,109.987,245827
0.307,0.429,5,-11.054,1,0.0333,0.211,0,0.391,0.582,199.787,254720
0.715,0.716,2,-5.254,1,0.0383,0.108,0,0.295,0.0619,128.005,249014
